  (4692) SIMBAD              1983 VM7    1983 11 04  Anderson Mesa      27127 Skiff, B. A.
  (4693) Drummond            1983 WH     1983 11 28  Anderson Mesa      18462 Bowell, E.
  (4694) Festou              1985 PM     1985 08 14  Anderson Mesa      18462 Bowell, E.
  (4695) Mediolanum          1985 RU3    1985 09 07  La Silla           84377 Debehogne, H.
  (4696) Arpigny             1985 TP     1985 10 15  Anderson Mesa      18462 Bowell, E.
  (4697) Novara              1986 QO     1986 08 26  La Silla           83582 Debehogne, H.
  (4698) Jizera              1986 RO1    1986 09 04  Kleť               34340 Mrkos, A.
  (4699) Sootan              1986 VE     1986 11 04  Siding Spring      29670 McNaught, R. H.
  (4700) Carusi              1986 VV6    1986 11 06  Anderson Mesa      18462 Bowell, E.
  (4701) Milani              1986 VW6    1986 11 06  Anderson Mesa      18463 Bowell, E.
  (4702) Berounka            1987 HW     1987 04 23  Kleť               34340 Mrkos, A.
  (4703) Kagoshima           1988 BL     1988 01 16  Kagoshima          18143 Mukai, M., Takeishi, M.
  (4704) Sheena              1988 BE5    1988 01 28  Siding Spring      29143 McNaught, R. H.
  (4705) Secchi              1988 CK     1988 02 13  Bologna            20160 Osservatorio San Vittore
  (4706) Dennisreuter        1988 DR     1988 02 16  Kavalur            52766 Rajamohan, R.
  (4707) Khryses             1988 PY     1988 08 13  Palomar            18144 Shoemaker, C. S.
  (4708) Polydoros           1988 RT     1988 09 11  Palomar            18144 Shoemaker, C. S.
  (4709) Ennomos             1988 TU2    1988 10 12  Palomar            18144 Shoemaker, C. S.
  (4710) Wade                1989 AX2    1989 01 04  Siding Spring      29143 McNaught, R. H.
  (4711) Kathy               1989 KD     1989 05 31  Palomar            18463 Holt, H. E.
  (4712) Iwaizumi            1989 QE     1989 08 25  Kitami             20838 Endate, K., Watanabe, K.
  (4713) Steel               1989 QL     1989 08 26  Siding Spring      17982 McNaught, R. H.
  (4714) Toyohiro            1989 SH     1989 09 29  Kitami             21131 Fujii, T., Watanabe, K.
  (4715)                     1989 TS1    1989 10 09  Gekko                    Oshima, Y.
  (4716) Urey                1989 UL5    1989 10 30  Cerro Tololo       41381 Bus, S. J.
  (4717) Kaneko              1989 WX     1989 11 20  Kani               26762 Mizuno, Y., Furuta, T.
  (4718) Araki               1990 VP3    1990 11 13  Kitami             22503 Fujii, T., Watanabe, K.
  (4719) Burnaby             1990 WT2    1990 11 21  Kushiro            21132 Ueda, S., Kaneda, H.
  (4720) Tottori             1990 YG     1990 12 19  Kushiro            22503 Ueda, S., Kaneda, H.
  (4721) Atahualpa           4239 T-2    1973 09 29  Palomar            20160 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4722) Agelaos             4271 T-3    1977 10 16  Palomar            18308 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4723) Wolfgangmattig      1937 TB     1937 10 11  Heidelberg         22503 Reinmuth, K.
  (4724) Brocken             1961 BC     1961 01 18  Tautenburg         18144 Hoffmeister, C., Schubart, J.
  (4725) Milone              1975 YE     1975 12 31  El Leoncito        33786 Felix Aguilar Observatory
  (4726) Federer             1976 SV10   1976 09 25  Harvard            19339 Harvard Observatory
  (4727) Ravel               1979 UD1    1979 10 24  Tautenburg         18144 Börngen, F.
  (4728) Lyapidevskij        1979 VG     1979 11 11  Nauchnyj           27127 Chernykh, N. S.
  (4729) Mikhailmil'         1980 RO2    1980 09 08  Nauchnyj           34620 Zhuravleva, L. V.
  (4730) Xingmingzhou        1980 XZ     1980 12 07  Nanking            52766 Purple Mountain Observatory
  (4731) Monicagrady         1981 EE9    1981 03 01  Siding Spring      41381 Bus, S. J.
  (4732) Froeschlé           1981 JG     1981 05 03  Anderson Mesa      18463 Bowell, E.
  (4733) ORO                 1982 HB2    1982 04 19  Harvard            19339 Oak Ridge Observatory
  (4734) Rameau              1982 UQ3    1982 10 19  Tautenburg         18144 Börngen, F.
  (4735) Gary                1983 AN     1983 01 09  Anderson Mesa      18463 Bowell, E.
  (4736) Johnwood            1983 AF2    1983 01 13  Palomar            18464 Shoemaker, C. S.
  (4737) Kiladze             1985 QO6    1985 08 24  Nauchnyj           27127 Chernykh, N. S.
  (4738) Jimihendrix         1985 RZ4    1985 09 15  Palomar            92389 Goldstein, D. B.
  (4739) Tomahrens           1985 TH1    1985 10 15  Anderson Mesa      18645 Bowell, E.
  (4740) Veniamina           1985 UV4    1985 10 22  Nauchnyj           22503 Zhuravleva, L. V.
  (4741) Leskov              1985 VP3    1985 11 10  Nauchnyj           22247 Karachkina, L. G.
  (4742) Caliumi             1986 WG     1986 11 26  Bologna            22829 Osservatorio San Vittore
  (4743) Kikuchi             1988 DA     1988 02 16  Kitami             21132 Fujii, T., Watanabe, K.
  (4744) Rovereto            1988 RF5    1988 09 02  La Silla           87141 Debehogne, H.
  (4745) Nancymarie          1989 NG1    1989 07 09  Palomar            18464 Holt, H. E.
  (4746) Doi                 1989 TP1    1989 10 09  Kitami             21132 Takahashi, A., Watanabe, K.
  (4747) Jujo                1989 WB     1989 11 19  Kushiro            22829 Ueda, S., Kaneda, H.
  (4748) Tokiwagozen         1989 WV     1989 11 20  Toyota             21132 Suzuki, K., Urata, T.
  (4749) Ledzeppelin         1989 WE1    1989 11 22  Uenohara           92389 Kawasato, N.
  (4750) Mukai               1990 XC1    1990 12 15  Kitami             21132 Fujii, T., Watanabe, K.
  (4751) Alicemanning        1991 BG     1991 01 17  Stakenbridge       18144 Manning, B. G. W.
  (4752) Myron               1309 T-2    1973 09 29  Palomar            20160 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4753) Phidias             4059 T-3    1977 10 16  Palomar            20160 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4754) Panthoos            5010 T-3    1977 10 16  Palomar            18308 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4755) Nicky               1931 TE4    1931 10 06  Flagstaff          18308 Tombaugh, C. W.
  (4756) Asaramas            1950 HJ     1950 04 21  La Plata           22503 La Plata
  (4757) Liselotte           1973 ST     1973 09 19  Palomar            20161 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4758) Hermitage           1978 SN4    1978 09 27  Nauchnyj           29143 Chernykh, L. I.
  (4759) Åretta              1978 VG10   1978 11 07  Palomar            75547 Helin, E. F., Bus, S. J.
  (4760) Jia-xiang           1981 GN1    1981 04 01  Harvard            19339 Harvard Observatory
  (4761) Urrutia             1981 QC     1981 08 27  La Silla           34340 Schuster, H.-E.
  (4762) Dobrynya            1982 SC6    1982 09 16  Nauchnyj           23137 Chernykh, L. I.
  (4763) Ride                1983 BM     1983 01 22  Anderson Mesa      19698 Bowell, E.
  (4764) Joneberhart         1983 CC     1983 02 11  Anderson Mesa      18646 Bowell, E.
  (4765) Wasserburg          1986 JN1    1986 05 05  Palomar            18464 Shoemaker, C. S.
  (4766) Malin               1987 FF1    1987 03 28  Palomar            18646 Helin, E. F.
  (4767) Sutoku              1987 GC     1987 04 04  Ojima              36944 Niijima, T., Urata, T.
  (4768) Hartley             1988 PH1    1988 08 11  Siding Spring      18464 Noymer, A. J.
  (4769) Castalia            1989 PB     1989 08 09  Palomar            18464 Helin, E. F.
  (4770) Lane                1989 PC     1989 08 09  Palomar            18646 Helin, E. F.
  (4771) Hayashi             1989 RM2    1989 09 07  Kitami             20521 Yanai, M., Watanabe, K.
  (4772) Frankdrake          1989 VM     1989 11 02  Okutama            91790 Hioki, T., Kawasato, N.
  (4773) Hayakawa            1989 WF     1989 11 17  Kitami             20521 Endate, K., Watanabe, K.
  (4774) Hobetsu             1991 CV1    1991 02 14  Kushiro            22503 Ueda, S., Kaneda, H.
  (4775) Hansen              1927 TC     1927 10 03  Heidelberg         25229 Wolf, M. F.
  (4776) Luyi                1975 VD     1975 11 03  Harvard            19339 Harvard Observatory
  (4777) Aksenov             1976 SM2    1976 09 24  Nauchnyj           29143 Chernykh, N. S.
  (4778) Fuss                1978 TV8    1978 10 09  Nauchnyj           34620 Zhuravleva, L. V.
  (4779) Whitley             1978 XQ     1978 12 06  Palomar            18646 Bowell, E., Warnock, A.
  (4780) Polina              1979 HE5    1979 04 25  Nauchnyj           27127 Chernykh, N. S.
  (4781) Sládkovič           1980 TP     1980 10 03  Kleť               21609 Vávrová, Z.
  (4782) Gembloux            1980 TH3    1980 10 14  Haute Provence     19339 Debehogne, H., Houziaux, L.
  (4783) Wasson              1983 AH1    1983 01 12  Palomar            18464 Shoemaker, C. S.
  (4784) Samcarin            1984 DF1    1984 02 28  La Silla           89832 Debehogne, H.
  (4785) Petrov              1984 YH1    1984 12 17  Nauchnyj           22247 Karachkina, L. G.
  (4786) Tatianina           1985 PE2    1985 08 13  Nauchnyj           26762 Chernykh, N. S.
  (4787) Shul'zhenko         1986 RC7    1986 09 06  Nauchnyj           24122 Zhuravleva, L. V.
  (4788) Simpson             1986 TL1    1986 10 04  Anderson Mesa      18465 Bowell, E.
  (4789) Sprattia            1987 UU2    1987 10 20  Victoria           18465 Balam, D. D.
  (4790) Petrpravec          1988 PP     1988 08 09  Palomar            30095 Helin, E. F.
  (4791) Iphidamas           1988 PB1    1988 08 14  Palomar            18465 Shoemaker, C. S.
  (4792) Lykaon              1988 RK1    1988 09 10  Palomar            18465 Shoemaker, C. S.
  (4793) Slessor             1988 RR4    1988 09 01  La Silla           89832 Debehogne, H.
  (4794) Bogard              1988 SO2    1988 09 16  Cerro Tololo       41381 Bus, S. J.
  (4795) Kihara              1989 CB1    1989 02 07  Kitami             22503 Takahashi, A., Watanabe, K.
  (4796) Lewis               1989 LU     1989 06 03  Palomar            21956 Helin, E. F.
  (4797) Ako                 1989 SJ     1989 09 30  Minami-Oda         18465 Nomura, T., Kawanishi, K.
  (4798) Mercator            1989 SU1    1989 09 26  La Silla           19339 Elst, E. W.
  (4799) Hirasawa            1989 TC1    1989 10 08  Kani               26762 Mizuno, Y., Furuta, T.
  (4800) Veveri              1989 TG17   1989 10 09  La Silla           87545 Debehogne, H.
  (4801) Ohře                1989 UR4    1989 10 22  Kleť               34340 Mrkos, A.
  (4802) Khatchaturian       1989 UA7    1989 10 23  Tautenburg         18466 Börngen, F.
  (4803) Birkle              1989 XA     1989 12 01  Chions             18466 Baur, J. M.
  (4804) Pasteur             1989 XC1    1989 12 02  La Silla           19340 Elst, E. W.
  (4805) Asteropaios         1990 VH7    1990 11 13  Palomar            18466 Shoemaker, C. S.
  (4806) Miho                1990 YJ     1990 12 22  Yakiimo            19698 Natori, A., Urata, T.
  (4807) Noboru              1991 AO     1991 01 10  Oizumi             23540 Kobayashi, T.
  (4808) Ballaero            1925 BA     1925 01 21  Heidelberg         53469 Reinmuth, K.
  (4809) Robertball          1928 RB     1928 09 05  Heidelberg         53173 Wolf, M. F.
  (4810) Ruslanova           1972 GL     1972 04 14  Nauchnyj           23137 Chernykh, L. I.
  (4811) Semashko            1973 SO3    1973 09 25  Nauchnyj           34620 Zhuravleva, L. V.
  (4812) Hakuhou             1977 DL3    1977 02 18  Kiso               21609 Kosai, H., Hurukawa, K.
  (4813) Terebizh            1977 RR7    1977 09 11  Nauchnyj           27127 Chernykh, N. S.
  (4814) Casacci             1978 RW     1978 09 01  Nauchnyj           25229 Chernykh, N. S.
  (4815) Anders              1981 EA28   1981 03 02  Siding Spring      41382 Bus, S. J.
  (4816) Connelly            1981 PK     1981 08 03  Anderson Mesa      19698 Bowell, E.
  (4817) Gliba               1984 DC1    1984 02 27  La Silla           94384 Debehogne, H.
  (4818) Elgar               1984 EM     1984 03 01  Anderson Mesa      19340 Bowell, E.
  (4819) Gifford             1985 KC     1985 05 24  Lake Tekapo        45231 Gilmore, A. C., Kilmartin, P. M.
  (4820) Fay                 1985 RZ     1985 09 15  Palomar            24916 Shoemaker, C. S.
  (4821) Bianucci            1986 EE5    1986 03 05  La Silla           19340 Ferreri, W.
  (4822) Karge               1986 TC1    1986 10 04  Anderson Mesa      19340 Bowell, E.
  (4823) Libenice            1986 TO3    1986 10 04  Kleť               34620 Mrkos, A.
  (4824) Stradonice          1986 WL1    1986 11 25  Kleť               34620 Mrkos, A.
  (4825) Ventura             1988 CS2    1988 02 11  La Silla           19340 Elst, E. W.
  (4826) Wilhelms            1988 JO     1988 05 11  Palomar            24916 Shoemaker, C. S.
  (4827) Dares               1988 QE     1988 08 17  Palomar            18647 Shoemaker, C. S.
  (4828) Misenus             1988 RV     1988 09 11  Palomar            18647 Shoemaker, C. S.
  (4829) Sergestus           1988 RM1    1988 09 10  Palomar            18647 Shoemaker, C. S.
  (4830) Thomascooley        1988 RG4    1988 09 01  La Silla           90377 Debehogne, H.
  (4831) Baldwin             1988 RX11   1988 09 14  Cerro Tololo       41382 Bus, S. J.
  (4832) Palinurus           1988 TU1    1988 10 12  Palomar            18647 Shoemaker, C. S.
  (4833) Meges               1989 AL2    1989 01 08  Palomar            18647 Shoemaker, C. S.
  (4834) Thoas               1989 AM2    1989 01 11  Palomar            18647 Shoemaker, C. S.
  (4835)                     1989 BQ     1989 01 29  Tokushima                Iwamoto, M., Furuta, T.
  (4836) Medon               1989 CK1    1989 02 02  Palomar            18648 Shoemaker, C. S.
  (4837) Bickerton           1989 ME     1989 06 30  Lake Tekapo        45231 Gilmore, A. C., Kilmartin, P. M.
  (4838) Billmclaughlin      1989 NJ     1989 07 02  Palomar            34340 Helin, E. F.
  (4839) Daisetsuzan         1989 QG     1989 08 25  Kitami             20838 Endate, K., Watanabe, K.
  (4840) Otaynang            1989 UY     1989 10 23  Gekko              24122 Oshima, Y.
  (4841) Manjiro             1989 UO3    1989 10 28  Geisei             19340 Seki, T.
  (4842) Atsushi             1989 WK     1989 11 21  Kushiro            22503 Ueda, S., Kaneda, H.
  (4843) Mégantic            1990 DR4    1990 02 28  La Silla           32344 Debehogne, H.
  (4844) Matsuyama           1991 BA2    1991 01 23  Kushiro            22503 Ueda, S., Kaneda, H.
  (4845) Tsubetsu            1991 EC1    1991 03 05  Kitami             20838 Endate, K., Watanabe, K.
  (4846) Tuthmosis           6575 P-L    1960 09 24  Palomar            20161 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4847) Amenhotep           6787 P-L    1960 09 24  Palomar            20161 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4848) Tutenchamun         3233 T-2    1973 09 30  Palomar            20161 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4849) Ardenne             1936 QV     1936 08 17  Heidelberg         30798 Reinmuth, K.
  (4850) Palestrina          1973 UJ5    1973 10 27  Tautenburg         19341 Börngen, F.
  (4851) Vodop'yanova        1976 US1    1976 10 26  Nauchnyj           30475 Smirnova, T. M.
  (4852) Pamjones            1977 JD     1977 05 15  Nauchnyj           18648 Chernykh, N. S.
  (4853) Marielukac          1979 ML     1979 06 28  Cerro El Roble     46005 Torres, C.
  (4854) Edscott             1981 ED27   1981 03 02  Siding Spring      41382 Bus, S. J.
